Unnamed: 0,date,state,city_or_county,address,n_killed,n_injured,incident_url,source_url
23498,"December 15, 2019",Georgia,Conyers,Plantation Blvd,1,0,http://www.gunviolencearchive.org/incident/1590725,https://www.ajc.com/news/crime--law/atlanta-man-arrested-after-deadly-shooting-rockdale-county/CAdxkmbCtwDOTvCw83mOUI/
23499,"December 15, 2019",West Virginia,Milton,1300 block of Whitten Ridge Rd,0,2,http://www.gunviolencearchive.org/incident/1572535,https://www.wowktv.com/news/local/deputy-injured-in-mason-county-shooting/
23500,"December 15, 2019",Massachusetts,Yarmouth,,0,0,http://www.gunviolencearchive.org/incident/1573072,https://www.capecod.com/cape-wide-news/intoxicated-man-detained-after-entering-the-wrong-house-of-an-off-duty-police-officer/
23501,"December 15, 2019",Georgia,Augusta,200 block of Watkins St,2,0,http://www.gunviolencearchive.org/incident/1572778,https://www.wrdw.com/content/news/Suspect-in-Watkins-Street-murder-denied-bond-Friday-567459591.html
23502,"December 15, 2019",West Virginia,Slab Fork,463 Acord Mountain Rd,1,0,http://www.gunviolencearchive.org/incident/1572836,https://woay.tv/update-a-fight-causes-dad-to-shoot-and-kill-his-son-in-raleigh-county/
23503,"December 15, 2019",South Carolina,Hardeeville,Speedway Blvd,1,0,http://www.gunviolencearchive.org/incident/1572816,https://www.wsav.com/crime-safety/hardeeville-man-arrested-for-2019-murder/
23504,"December 15, 2019",Tennessee,Johnson City,Taylortown Rd,2,0,http://www.gunviolencearchive.org/incident/1573120,https://www.johnsoncitypress.com/law-enforcement/2019/12/16/Carter-man-charged-in-murder-of-his-mother-arrested-at-Atlanta-Airport-51.html
23505,"December 15, 2019",Alabama,Mobile,2500 block of McLaughlin Dr,1,0,http://www.gunviolencearchive.org/incident/1575964,https://www.wkrg.com/biker-dad/biker-dad-arrest-made-in-the-murder-of-well-know-mobile-biker/
23506,"December 15, 2019",Ohio,Akron,Brittain Rd and Evans Ave,1,0,http://www.gunviolencearchive.org/incident/1572588,https://www.news5cleveland.com/news/local-news/akron-canton-news/man-shot-killed-by-akron-police-sunday-morning-identified
23507,"December 15, 2019",Louisiana,Shreveport,7800 Youree Dr,1,0,http://www.gunviolencearchive.org/incident/1573201,https://www.ktbs.com/news/crime/victim-identified-in-domestic-dispute-killing-in-shreveport/article_14e3c6e4-1f83-11ea-b215-3f6a8df02f2c.html
23508,"December 15, 2019",North Carolina,Raleigh,5500 Atlantic Springs Rd,1,1,http://www.gunviolencearchive.org/incident/1572312,https://abc11.com/man-dies-after-weekend-shooting-stabbing-at-raleigh-nightclub/5766846/
23509,"December 15, 2019",Texas,Longview,1400 block of E Fairmont St,1,0,http://www.gunviolencearchive.org/incident/1572474,https://tylerpaper.com/news/local/lindale-woman-arrested-on-murder-aggravated-kidnapping-after-man-s/article_915fafd6-4930-11ea-bf8e-ef432e48d78f.html
23510,"December 15, 2019",Virginia,Norfolk,800 block of E Princess Anne Rd,0,2,http://www.gunviolencearchive.org/incident/1573234,https://www.wavy.com/news/police-investigating-after-two-people-were-shot-sunday-night/
23511,"December 15, 2019",Iowa,Muscatine,1400 block of Kansas St,0,0,http://www.gunviolencearchive.org/incident/1575062,https://muscatinejournal.com/muscatine/news/local/crime-and-courts/no-one-injured-in-shooting-in-muscatine-sunday/article_5de592e1-858b-53de-81e7-c7945a63d4ad.html#tracking-source=home-trending
23512,"March 25, 2019",Florida,West Palm Beach,5100 block of Eadie Pl,1,0,http://www.gunviolencearchive.org/incident/1355226,https://www.wptv.com/news/region-c-palm-beach-county/pbso-man-shot-and-killed-in-civil-matter
23513,"March 25, 2019",Florida,Port Saint Lucie,SW Castinet Ln,0,0,http://www.gunviolencearchive.org/incident/1355355,https://www.tcpalm.com/story/news/crime/st-lucie-county/2019/03/27/2-men-arrested-port-st-lucie-shooting/3295523002/
23514,"March 25, 2019",Florida,Leesburg,1415 S 14th St,0,1,http://www.gunviolencearchive.org/incident/1354573,https://www.dailycommercial.com/news/20190326/leesburg-man-arrested-in-attempted-carjacking-shooting
23515,"March 25, 2019",Florida,Miami,NW 63rd St and 13th Ave,0,2,http://www.gunviolencearchive.org/incident/1354551,https://wsvn.com/news/local/miami-dade/2-women-transported-to-jmh-following-liberty-city-shooting/
23516,"March 25, 2019",Florida,Miami Gardens,NW 27th Ave and 207th St,0,1,http://www.gunviolencearchive.org/incident/1354565,https://wsvn.com/news/local/woman-airlifted-after-possible-shooting-in-miami-gardens/
23517,"March 25, 2019",Illinois,Chicago,3400 block of W Madison St,0,1,http://www.gunviolencearchive.org/incident/1355405,https://chicago.suntimes.com/news/man-hurt-in-east-garfield-park-shooting-8/
23518,"March 25, 2019",Kansas,Topeka,900 block of SW Polk St,0,0,http://www.gunviolencearchive.org/incident/1354585,https://www.cjonline.com/news/20190325/police-respond-to-shooting-report-but-find-no-victim-early-monday-near-downtown
23519,"March 25, 2019",Florida,Miami,Julia Tuttle Causeway,0,0,http://www.gunviolencearchive.org/incident/1355425,https://wsvn.com/news/local/bullet-grazes-vehicle-on-julia-tuttle-causeway-no-injuries-reported/
23520,"March 25, 2019",Maryland,Saint Leonard,5521 Wells Cove Dr,0,0,http://www.gunviolencearchive.org/incident/1507265,https://www.southernmarylandchronicle.com/2019/09/18/three-from-somd-indicted-on-illegal-gun-possession/
23521,"March 25, 2019",Illinois,Chicago,5000 block of N Francisco Ave,0,1,http://www.gunviolencearchive.org/incident/1355427,https://chicago.suntimes.com/news/ravenswood-shooting/
23522,"March 25, 2019",New York,New York (Manhattan),57 W 119th St,0,1,http://www.gunviolencearchive.org/incident/1355447,https://twitter.com/NYC_Alerts911/status/1110029192664625152
23523,"March 25, 2019",Illinois,Moline,2500 block of 6th Ave,0,2,http://www.gunviolencearchive.org/incident/1355692,https://qctimes.com/news/local/police-investigate-shooting-shooting-victims/article_b65667bf-89a1-5e79-81c3-74104317c083.html
23524,"March 25, 2019",Kansas,Delaware,127th St and McIntyre Rd,0,0,http://www.gunviolencearchive.org/incident/1361227,https://www.leavenworthtimes.com/news/20190402/dog-shot-during-burglary
23525,"March 25, 2019",Indiana,Fort Wayne,3000 block of Adams St,0,1,http://www.gunviolencearchive.org/incident/1355832,http://journalgazette.net/news/
23526,"March 25, 2019",New Mexico,Lake Arthur,Broadway St,0,1,http://www.gunviolencearchive.org/incident/1357520,https://www.kob.com/new-mexico-news/shooting-suspect-arrested-after-standoff/5356779/?cat=500
23527,"March 25, 2019",Illinois,Chicago,2400 block of S Albany Ave,0,1,http://www.gunviolencearchive.org/incident/1355479,https://chicago.suntimes.com/news/little-village-shooting-7/
23528,"March 25, 2019",Louisiana,Monroe,Curve Dr,0,1,http://www.gunviolencearchive.org/incident/1355175,https://www.thenewsstar.com/story/news/crime/2019/03/25/one-injured-lakeshore-shooting-opso/3272480002/
23529,"March 25, 2019",Illinois,Chicago,3600 block of W Grand Ave,0,1,http://www.gunviolencearchive.org/incident/1355497,https://chicago.suntimes.com/news/man-shot-in-alley-monday-in-humboldt-park/
23530,"March 25, 2019",Illinois,Chicago,1400 block of W 69th St,0,2,http://www.gunviolencearchive.org/incident/1355522,https://chicago.suntimes.com/news/2-injured-in-englewood-shooting/
23531,"March 25, 2019",New Jersey,Fairview,Delano Pl,0,0,http://www.gunviolencearchive.org/incident/1355540,https://www.northjersey.com/story/news/bergen/fairview/2019/03/26/fairview-pd-searching-multiple-people-handguns/3275094002/
23532,"March 25, 2019",New Jersey,Camden,1200 block of Thurman St,1,0,http://www.gunviolencearchive.org/incident/1354479,https://www.courierpostonline.com/story/news/local/south-jersey/2019/03/25/man-fatally-shot-early-sunday-camdens-whitman-park-section-gun-violence/3268512002/
23533,"March 25, 2019",Ohio,Akron,1100 block of Laurel Ave,0,2,http://www.gunviolencearchive.org/incident/1355561,https://www.ohio.com/news/20190326/police-family-feuding-in-akron-leads-to-shootings-followed-by-more-gunfire
23534,"March 25, 2019",Louisiana,Sunset,100 block of Martin Luther King Dr,1,0,http://www.gunviolencearchive.org/incident/1355172,https://katc.com/news/around-acadiana/st-landry-parish/2019/03/26/sunset-shooting-suspect-and-victim-identified/
23535,"March 25, 2019",Pennsylvania,Carlisle,800 E High St,0,0,http://www.gunviolencearchive.org/incident/1445109,https://cumberlink.com/news/local/crime-and-courts/police_log/sentinel-police-log-for-july/article_39b3f5fe-985a-54d9-a1dc-2585125d2dfb.html
23536,"March 25, 2019",Nebraska,Lincoln,8007 Medicine Hat Rd,0,0,http://www.gunviolencearchive.org/incident/1358213,https://www.lincoln.ne.gov/city/police/stats/cfstue.htm
23537,"January 9, 2019",Maryland,Capitol Heights,5900 block of Baltic Ave,1,0,http://www.gunviolencearchive.org/incident/1297495,https://pgpolice.blogspot.com/2019/01/detectives-investigate-homicide-in_40.html
23538,"January 9, 2019",Virginia,Hampton,1100 block of Rowe St,0,2,http://www.gunviolencearchive.org/incident/1297502,https://wtkr.com/2019/01/10/police-2-hampton-shootings-appear-to-be-related/
23539,"January 9, 2019",Michigan,Inkster,Liberty St and Burton St,0,0,http://www.gunviolencearchive.org/incident/1299053,https://www.wxyz.com/news/convicted-felon-tased-after-attempting-to-flee-police-in-inkster
23540,"January 9, 2019",Florida,Tallahassee,2900 block of Park Ave,0,0,http://www.gunviolencearchive.org/incident/1309242,https://www.wctv.tv/content/news/Man-accused-of-threatening-former-coworker-with-gun-504751642.html
23541,"January 9, 2019",Michigan,Westland,Gary St,0,0,http://www.gunviolencearchive.org/incident/1299040,
23542,"January 9, 2019",Indiana,Lafayette,923 N 9th St,0,0,http://www.gunviolencearchive.org/incident/1436553,https://www.jconline.com/story/news/crime/2019/07/01/lafayette-man-admits-hes-leader-ayran-brotherhood/1617961001/
23543,"January 9, 2019",Florida,Cape Coral,3000 block of Southeast Ave,0,0,http://www.gunviolencearchive.org/incident/1297561,http://www.winknews.com/2019/01/10/home-owners-detains-would-be-robber-at-gun-point-in-cape-coral/
23544,"January 9, 2019",Alabama,Dora,8500 block of Old Bagley Rd,2,0,http://www.gunviolencearchive.org/incident/1296463,https://www.al.com/news/birmingham/2019/01/man-and-woman-killed-in-jefferson-county-murder-suicide-now-identified.html
23545,"January 9, 2019",Florida,Cape Coral,2002 NE 5th St,0,0,http://www.gunviolencearchive.org/incident/1297570,https://www.nbc-2.com/story/39764669/drugs-found-in-cape-coral-mans-home-during-arrest-warrant
23546,"January 9, 2019",Ohio,Cincinnati,Perkins Ave and Ridgeway Ave,0,1,http://www.gunviolencearchive.org/incident/1296586,https://local12.com/news/local/police-man-suffers-life-threatening-injuries-after-shooting-at-avondale-apartment
23547,"January 9, 2019",Pennsylvania,Philadelphia,2800 block of Front St,0,1,http://www.gunviolencearchive.org/incident/1296379,https://www.opendataphilly.org/dataset/shooting-victims/resource/a6240077-cbc7-46fb-b554-39417be606ee?fbclid=IwAR3qc3Qq58vSGiBnOi2Zcvp_8DtbBnf6gbwCiQ2C4OLoXkCzYf6yjg9VPgk
23548,"January 9, 2019",Florida,West Palm Beach,7071 Garden Rd,0,0,http://www.gunviolencearchive.org/incident/1297592,https://www.palmbeachpost.com/news/20190110/school-police-arrest-riviera-teen-after-pistol-found-in-backpack
23549,"January 9, 2019",Tennessee,Nashville,6535 Premier Dr,1,0,http://www.gunviolencearchive.org/incident/1297410,https://www.tennessean.com/story/news/crime/2019/01/09/nashville-police-shooting-west-rolling-hills-apartments-fatal-teen/2533555002/
23550,"January 9, 2019",Florida,Greenacres,Lake Worth Rd,0,0,http://www.gunviolencearchive.org/incident/1303526,https://www.palmbeachpost.com/news/20190117/man-charged-with-pulling-gun-on-driver-near-greenacres
23551,"January 9, 2019",Georgia,Atlanta,222 14th St NE,0,0,http://www.gunviolencearchive.org/incident/1304570,https://www.wsbtv.com/news/local/atlanta/fbi-searching-for-suspects-who-violently-kidnapped-2-people-from-midtown-apartment/906470873
23552,"January 9, 2019",Pennsylvania,Philadelphia,S 52nd St and Market St,1,0,http://www.gunviolencearchive.org/incident/1462304,https://philadelphia.cbslocal.com/2019/07/29/david-west-arrested-west-philadelphia-murder-january/
23553,"January 9, 2019",Indiana,Indianapolis,6800 block of Medallion Dr,0,2,http://www.gunviolencearchive.org/incident/1296654,https://fox59.com/2019/01/09/2-people-shot-in-north-side-subdivision/
23554,"January 9, 2019",New York,Fort Covington,105 Pike St,0,0,http://www.gunviolencearchive.org/incident/1297648,https://www.pressrepublican.com/news/local_news/police-log-jan/article_ff281b1d-8242-5868-9948-3708ef27d0b3.html
23555,"January 9, 2019",Georgia,Augusta,Roosevelt St and High St,1,0,http://www.gunviolencearchive.org/incident/1297987,https://www.wrdw.com/content/news/Shots-fired-late-Wednesday-on-Augusta-street-504149001.html
23556,"January 9, 2019",Wisconsin,Minocqua,Old Hwy 70,0,1,http://www.gunviolencearchive.org/incident/1297870,https://www.wausaudailyherald.com/story/news/2019/01/10/minocqua-woman-hospital-following-domestic-disturbance-firearm/2541306002/
23557,"January 9, 2019",Texas,Alief,12700 block of Newbrook Dr,0,1,http://www.gunviolencearchive.org/incident/1296719,https://www.chron.com/news/houston-texas/houston/article/Man-shot-in-foot-near-Alief-13519848.php
23558,"January 9, 2019",New York,Poughkeepsie,Harrison St and Grant St,0,1,http://www.gunviolencearchive.org/incident/1297637,https://www.poughkeepsiejournal.com/story/news/crime/2019/01/10/suspect-sought-nonfatal-shooting-poughkeepsie-teen-police/2535944002/
23559,"January 9, 2019",Louisiana,New Orleans,2600 block of Dumaine St,1,2,http://www.gunviolencearchive.org/incident/1296873,http://www.wbrz.com/news/new-orleans-teen-charged-after-january-shooting-victim-dies
23560,"January 9, 2019",Maryland,Baltimore,5300 block of Sinclair Ln,0,1,http://www.gunviolencearchive.org/incident/1296584,https://www.baltimoresun.com/news/maryland/crime/bs-md-ci-toddler-shooting-20190109-story.html
23561,"January 9, 2019",Maryland,Baltimore,4700 block of Amberley Ave,0,2,http://www.gunviolencearchive.org/incident/1296588,https://www.baltimoresun.com/news/maryland/crime/bs-md-ci-toddler-shooting-20190109-story.html
23562,"July 31, 2019",Pennsylvania,Philadelphia,2600 block of S 67th St,2,0,http://www.gunviolencearchive.org/incident/1464081,https://philadelphia.cbslocal.com/2019/07/31/police-investigating-apparent-murder-suicide-in-philadelphias-elmwood-neighborhood/
23563,"July 31, 2019",Pennsylvania,York,400 block of Robin Cir,0,0,http://www.gunviolencearchive.org/incident/1464088,https://local21news.com/news/local/police-video-shows-suspicious-males-holding-victim-at-gunpoint-attempting-break-in
23564,"July 31, 2019",Kentucky,Hopkinsville,Fort Campbell Blvd and Nelson Dr,0,0,http://www.gunviolencearchive.org/incident/1465104,https://whopam.com/2019/08/01/95739/
23565,"July 31, 2019",Pennsylvania,Philadelphia,7900 block of Temple Rd,1,0,http://www.gunviolencearchive.org/incident/1464108,https://philadelphia.cbslocal.com/2019/07/31/gunman-opens-fire-kills-man-sitting-inside-vehicle-in-east-mount-airy-police-say/
23566,"July 31, 2019",Pennsylvania,Philadelphia,7000 block of Keystone St,0,1,http://www.gunviolencearchive.org/incident/1463603,https://6abc.com/man-shot-in-hip-in-tacony/5432745/
23567,"July 31, 2019",Kentucky,Hopkinsville,128 Boyd St,0,1,http://www.gunviolencearchive.org/incident/1463998,https://whopam.com/2019/08/01/report-shooting-on-boyd-street-happened-during-robbery/
23568,"July 31, 2019",New York,Ithaca,N Cayuga St,0,0,http://www.gunviolencearchive.org/incident/1489305,https://www.ithacajournal.com/story/news/public-safety/2019/08/06/police-ithaca-man-had-assault-rifle-sawed-off-shotgun-held-girlfriend-captive-guns/1930311001/
23569,"July 31, 2019",Ohio,Akron,Brown St and Cross St,0,1,http://www.gunviolencearchive.org/incident/1464146,https://www.news5cleveland.com/news/local-news/akron-canton-news/12-year-old-boy-shot-while-walking-in-akron
23570,"July 31, 2019",Tennessee,Nashville,Fatherland St,0,1,http://www.gunviolencearchive.org/incident/1466182,https://www.wkrn.com/news/crime-tracker/affidavit-man-charged-with-shooting-at-uber-driver-rider-driver-shoots-back/
23571,"July 31, 2019",Texas,Dallas,3424 Southern Oaks Blvd,0,0,http://www.gunviolencearchive.org/incident/1463945,https://www.wfaa.com/article/news/crime/3-injured-in-shooting-in-south-dallas/287-47a93ef0-d95f-4ac8-8e60-1ccf0bd094c5
23572,"July 31, 2019",Ohio,Toledo,400 block of Raymer Blvd,0,2,http://www.gunviolencearchive.org/incident/1464293,https://www.toledoblade.com/local/police-fire/2019/07/31/two-shot-in-east-toledo-police-rescue-raymer-boulevard/stories/20190731192
23573,"July 31, 2019",Tennessee,Memphis,4243 Graceland Dr,0,1,http://www.gunviolencearchive.org/incident/1465174,https://wreg.com/2019/07/31/one-shot-at-peppertree-apartments/
23574,"July 31, 2019",Minnesota,Duluth,5th Ave E and 4th St,0,0,http://www.gunviolencearchive.org/incident/1466230,https://www.fox21online.com/2019/08/02/two-arrested-for-shots-fired-in-cascade-park-area/
23575,"July 31, 2019",Pennsylvania,Philadelphia,6500 block of Boyer St,0,1,http://www.gunviolencearchive.org/incident/1689775,"https://chestnuthilllocal.com/stories/police-say-recent-shootings-in-mt-airy-are-gang-related,13005"
23576,"July 31, 2019",Ohio,Middletown,615 Cleveland St,0,0,http://www.gunviolencearchive.org/incident/1464233,https://www.daytondailynews.com/news/crime--law/middletown-police-arresting-man-for-stealing-motorcycle-find-more-vehicles-guns-meth/l0ABtCzPTxbXArH9tyEZAK/
23577,"July 31, 2019",Nebraska,Omaha,28th St and Drexel St,0,1,http://www.gunviolencearchive.org/incident/1464235,https://www.ketv.com/article/one-person-critically-injured-in-shooting-near-28th-drexel-streets/28561499
23578,"July 31, 2019",Massachusetts,Boston,928 Parker St,0,1,http://www.gunviolencearchive.org/incident/1464242,https://www.bostonglobe.com/metro/2019/07/31/person-shot-jamaica-plain/Q5eOg6GTm4FEgLDyIdGESP/story.html
23579,"July 31, 2019",Maryland,Baltimore,I-83 and W Northern Pkwy,0,0,http://www.gunviolencearchive.org/incident/1465252,https://www.wbaltv.com/article/apparent-i-83-shooting/28577788
23580,"July 31, 2019",Tennessee,Memphis,,0,1,http://www.gunviolencearchive.org/incident/1580966,https://wreg.com/2019/08/30/memphis-man-accused-of-shooting-man-robbing-him/
23581,"July 31, 2019",Michigan,Detroit,Roselawn St,0,1,http://www.gunviolencearchive.org/incident/1464258,https://twitter.com/DetroitScanner/status/1156641602473025537
23582,"July 31, 2019",Nebraska,Lincoln,1226 S 23rd St,0,0,http://www.gunviolencearchive.org/incident/1470389,https://www.lincoln.ne.gov/city/police/stats/cfssun.htm
23583,"July 31, 2019",Colorado,Colorado Springs,3903 Shining Star Dr,1,0,http://www.gunviolencearchive.org/incident/1465444,https://gazette.com/news/court-papers-suspect-high-on-meth-as-he-fatally-shot/article_1e6d8342-b53b-11e9-a4f4-b3efee5625cf.html
23584,"July 31, 2019",Ohio,Lima,2300 block of Adgate Rd,0,0,http://www.gunviolencearchive.org/incident/1464274,https://www.limaohio.com/news/367309/one-taken-into-custody-after-morning-standoff-in-shawnee-township
23585,"July 31, 2019",Ohio,Westlake,Detroit Rd and Crocker Rd,0,0,http://www.gunviolencearchive.org/incident/1467555,https://www.cleveland.com/community/2019/08/traffic-stop-leads-to-weapons-charge-westlake-police-blotter.html
23586,"July 31, 2019",Pennsylvania,York,100 block of N Sherman St,1,1,http://www.gunviolencearchive.org/incident/1463938,https://www.ydr.com/story/news/crime/2019/07/31/one-male-dead-second-injured-york-shooting-coroner-and-police-say/1876342001/
23587,"March 25, 2019",New York,Bronx,Wales Ave and E 142nd St,0,1,http://www.gunviolencearchive.org/incident/1355443,https://twitter.com/NYC_Alerts911/status/1110276346477989889
23588,"March 25, 2019",New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,0,http://www.gunviolencearchive.org/incident/1356451,https://www.northjersey.com/story/news/paterson-press/2019/03/27/police-repeat-offender-arrested-gun-charges-paterson/3288379002/
23589,"March 25, 2019",Texas,Houston,238 N Carolina St,0,3,http://www.gunviolencearchive.org/incident/1354856,http://www.houstontx.gov/police/nr/2019/mar/nr03252019-3.htm
23590,"March 25, 2019",Florida,Miami,SW 146th St and 106th Ct,0,1,http://www.gunviolencearchive.org/incident/1355422,https://wsvn.com/news/local/police-investigate-after-17-year-old-shot-in-sw-miami-dade/
23591,"March 25, 2019",North Carolina,Greenville,US 264 W,1,0,http://www.gunviolencearchive.org/incident/1355034,https://www.witn.com/content/news/FIRST-ON-WITN--Robber-shot--killed-by-Washington-vape-shop-employee-507625711.html
23592,"March 25, 2019",Alabama,Robertsdale,21000 block of Co Rd 64,0,1,http://www.gunviolencearchive.org/incident/1355124,https://www.al.com/news/2019/03/baldwin-county-father-accused-of-shooting-son-in-the-head.html
23593,"March 25, 2019",Tennessee,Chattanooga (East Ridge),3600 Shirl Jo Ln,0,1,http://www.gunviolencearchive.org/incident/1355770,https://www.wrcbtv.com/story/41197018/3-teens-connected-to-east-ridge-shooting-indicted-for-attempted-murder
23594,"March 25, 2019",North Carolina,Stokes,3200 block of NC 30,0,0,http://www.gunviolencearchive.org/incident/1358471,http://www.reflector.com/Crime-and-Rescue/2019/03/28/Shotgun-stolen-from-vehicle.html
23595,"March 25, 2019",Alabama,Birmingham,5300 block of Terrace Q,0,1,http://www.gunviolencearchive.org/incident/1355781,https://www.al.com/news/birmingham/2019/03/early-morning-gunfire-in-ensley-leaves-2-wounded-in-separate-shootings.html
23596,"March 25, 2019",Alabama,Birmingham (Ensley),Terrace R and Warrior Rd,0,1,http://www.gunviolencearchive.org/incident/1355788,https://www.al.com/news/birmingham/2019/03/early-morning-gunfire-in-ensley-leaves-2-wounded-in-separate-shootings.html
23597,"March 25, 2019",Kentucky,Louisville,2500 block of Jenlee Lane,1,0,http://www.gunviolencearchive.org/incident/1354794,https://www.wdrb.com/news/man-shot-in-shively-dies-after-being-taken-off-life/article_3163a792-d5ca-11e9-a1ed-7f1b14d95907.html
23598,"March 25, 2019",California,San Francisco,205 13th St,1,1,http://www.gunviolencearchive.org/incident/1355210,https://www.sfchronicle.com/crime/article/Teenager-shot-on-his-birthday-in-SF-s-Mission-13727531.php
23599,"March 25, 2019",Arizona,Scottsdale,E Chaparral Rd and N Woodmere Fairway,0,0,http://www.gunviolencearchive.org/incident/1357543,https://www.azcentral.com/story/news/local/scottsdale-breaking/2019/03/27/scottsdale-police-man-shot-victims-after-argument-social-media-jorge-garcia/3296119002/
23600,"March 25, 2019",Virginia,Suffolk,700 block of Dill Rd,0,1,http://www.gunviolencearchive.org/incident/1354908,https://wtkr.com/2019/03/25/police-investigate-after-boy-shot-in-suffolk/
23601,"March 25, 2019",Indiana,Indianapolis,Halsted Ct and Halsted Dr,1,0,http://www.gunviolencearchive.org/incident/1355703,https://fox59.com/2019/03/26/22-year-old-victim-identified-after-deadly-shooting-on-indys-west-side/
23602,"March 25, 2019",California,Red Bluff,14500 block of Warren Ave,0,0,http://www.gunviolencearchive.org/incident/1359722,https://www.redbluffdailynews.com/2019/03/26/man-arrested-for-possession-of-steroids-firearms-following-standoff/
23603,"March 25, 2019",Alabama,Birmingham,1st Ave N,0,1,http://www.gunviolencearchive.org/incident/1355861,https://www.cbs42.com/news/crime/overnight-shooting-is-under-investigation-after-1-is-shot-and-injured/1877716715
23604,"March 25, 2019",Illinois,Joliet,1100 block of Cutter Ave,1,1,http://www.gunviolencearchive.org/incident/1355546,https://www.theherald-news.com/2019/09/27/mom-my-daughter-not-the-killer/ake6x2n/
23605,"March 25, 2019",Tennessee,Nashville,1000 block of 14th Ave N,0,1,http://www.gunviolencearchive.org/incident/1354811,https://www.newschannel5.com/news/man-shot-after-refusing-to-give-teens-money-during-robbery-attempt
23606,"March 25, 2019",Maryland,Thurmont,Sandy Spring Ln and Jessica Ln,1,0,http://www.gunviolencearchive.org/incident/1354500,https://wtop.com/frederick-county/2019/03/deputy-named-in-fatal-thurmont-shooting/
23607,"March 25, 2019",Florida,Miami (Cutler Bay),9000 block of SW 227th St,1,0,http://www.gunviolencearchive.org/incident/1355435,https://www.local10.com/news/florida/miami-dade/3-teens-arrested-in-connection-with-fatal-cutler-bay-shooting
23608,"March 25, 2019",Florida,Sarasota,2400 block of Leon Ave,0,0,http://www.gunviolencearchive.org/incident/1356597,http://www.mysuncoast.com/2019/03/26/traffic-stop-leads-an-arrest-illegal-items-being-possessed/
23609,"March 25, 2019",Oklahoma,Tulsa,6416 E Admiral Pl,0,1,http://www.gunviolencearchive.org/incident/1354748,https://www.tulsaworld.com/news/local/crime-and-courts/man-shot-in-room-at-east-tulsa-hotel/article_8e186424-ab42-58f4-b42c-633b9cc1d446.html
23610,"March 25, 2019",Illinois,Chicago,11700 block of S Laflin St,1,2,http://www.gunviolencearchive.org/incident/1354518,https://chicago.suntimes.com/news/1-year-old-wounded-woman-killed-west-pullman-shooting-laflin/
23611,"March 25, 2019",Illinois,Chicago,50 block of N Lorel Ave,1,0,http://www.gunviolencearchive.org/incident/1355504,https://chicago.suntimes.com/news/man-shot-in-basement-in-south-austin/
23612,"March 25, 2019",Maryland,Glen Burnie,Crain Hwy,0,0,http://www.gunviolencearchive.org/incident/1356134,https://www.baltimoresun.com/news/maryland/anne-arundel/ac-cn-bowie-man-dui-with-53-guns-20190326-story.html?fbclid=IwAR2dQ7uYN3eg4qHPeft_QBypznX0OqozEyl5DFpvFbcveEBMq-I82qs9fC4
23613,"March 25, 2019",Missouri,Saint Louis,3900 block of N Florissant Ave,0,1,http://www.gunviolencearchive.org/incident/1355050,https://www.stltoday.com/news/local/crime-and-courts/man-shot-in-back-in-st-louis-is-in-critical/article_3b17234d-97cc-59a9-be87-2c1138f15279.html
23614,"March 25, 2019",New York,Bronx,E 163rd St and Washington Ave,0,0,http://www.gunviolencearchive.org/incident/1356117,https://www.nydailynews.com/new-york/nyc-crime/ny-bronx-police-pedestrian-struck-20190325-nefxzpt7d5hqjij2z6wsag3plu-story.html
23615,"March 25, 2019",Alabama,Birmingham,,0,1,http://www.gunviolencearchive.org/incident/1355053,https://www.cbs42.com/news/crime/2-women-including-a-teenager-injured-by-gunfire-in-gate-city-community/1876546882?fbclid=IwAR2vqVB3EYgFaPImruBL8ohurpX1wgV541ZDyVEOWUqcy5d-2FY-znAKj-U
23616,"March 25, 2019",Alabama,Birmingham,Georgia Rd and Kimberly Ave,0,1,http://www.gunviolencearchive.org/incident/1355057,https://www.cbs42.com/news/crime/2-women-including-a-teenager-injured-by-gunfire-in-gate-city-community/1876546882?fbclid=IwAR2vqVB3EYgFaPImruBL8ohurpX1wgV541ZDyVEOWUqcy5d-2FY-znAKj-U
23617,"March 25, 2019",North Carolina,Greensboro,3822 Mizell Rd,1,0,http://www.gunviolencearchive.org/incident/1354770,https://myfox8.com/2019/03/25/police-identify-teenager-who-died-after-shooting-in-greensboro/
23618,"March 25, 2019",Missouri,Saint Louis (Jennings),5200 block of Wilborn Dr,0,2,http://www.gunviolencearchive.org/incident/1356138,https://fox2now.com/2019/03/26/jennings-woman-nearly-killed-by-stray-bullet-in-monday-night-shooting/
23619,"March 25, 2019",Michigan,Flint,Lapeer Rd and 12th St,0,1,http://www.gunviolencearchive.org/incident/1355070,https://www.mlive.com/news/flint/2019/03/man-critically-injured-in-early-morning-shooting.html
23620,"March 25, 2019",Maryland,District Heights,5200 block of Daventry Terrace,1,1,http://www.gunviolencearchive.org/incident/1354893,https://wtop.com/prince-georges-county/2019/03/police-id-man-killed-in-district-heights-shooting-that-caused-school-lockdowns/
23621,"March 25, 2019",Mississippi,Vicksburg,Bowmar Ave,0,0,http://www.gunviolencearchive.org/incident/1356156,https://www.wjtv.com/news/local-news/drive-thru-window-robbery-linked-to-three-state-crime-spree/1879081449
